SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute,IntersectEntity
lk_stagedrelationship_modifiedonbehalfby,OneToMany,systemuser,stagedrelationship,systemuserid,modifiedonbehalfby,
lk_stagedrelationshipextracondition_createdby,OneToMany,systemuser,stagedrelationshipextracondition,systemuserid,createdby,
lk_stagedrelationshipextracondition_createdonbehalfby,OneToMany,systemuser,stagedrelationshipextracondition,systemuserid,createdonbehalfby,
lk_stagedrelationshipextracondition_modifiedby,OneToMany,systemuser,stagedrelationshipextracondition,systemuserid,modifiedby,
lk_stagedrelationshipextracondition_modifiedonbehalfby,OneToMany,systemuser,stagedrelationshipextracondition,systemuserid,modifiedonbehalfby,
lk_stagedviewattribute_createdby,OneToMany,systemuser,stagedviewattribute,systemuserid,createdby,
lk_stagedviewattribute_createdonbehalfby,OneToMany,systemuser,stagedviewattribute,systemuserid,createdonbehalfby,
lk_stagedviewattribute_modifiedby,OneToMany,systemuser,stagedviewattribute,systemuserid,modifiedby,
lk_stagedviewattribute_modifiedonbehalfby,OneToMany,systemuser,stagedviewattribute,systemuserid,modifiedonbehalfby,
lk_componentchangesetpayload_createdby,OneToMany,systemuser,componentchangesetpayload,systemuserid,createdby,
lk_componentchangesetpayload_createdonbehalfby,OneToMany,systemuser,componentchangesetpayload,systemuserid,createdonbehalfby,
lk_componentchangesetpayload_modifiedby,OneToMany,systemuser,componentchangesetpayload,systemuserid,modifiedby,
lk_componentchangesetpayload_modifiedonbehalfby,OneToMany,systemuser,componentchangesetpayload,systemuserid,modifiedonbehalfby,
lk_componentchangesetversion_createdby,OneToMany,systemuser,componentchangesetversion,systemuserid,createdby,
lk_componentchangesetversion_createdonbehalfby,OneToMany,systemuser,componentchangesetversion,systemuserid,createdonbehalfby,
lk_componentchangesetversion_modifiedby,OneToMany,systemuser,componentchangesetversion,systemuserid,modifiedby,
lk_componentchangesetversion_modifiedonbehalfby,OneToMany,systemuser,componentchangesetversion,systemuserid,modifiedonbehalfby,
qrt_interconnectionapplicationsstudies_ReviewedBy_systemuser,OneToMany,systemuser,qrt_interconnectionapplicationsstudies,systemuserid,qrt_reviewedby,
qrt_studies_ReviewedBy_systemuser,OneToMany,systemuser,qrt_studies,systemuserid,qrt_reviewedby,
lk_businessprocesslinkedartifact_createdby,OneToMany,systemuser,businessprocesslinkedartifact,systemuserid,createdby,
lk_businessprocesslinkedartifact_createdonbehalfby,OneToMany,systemuser,businessprocesslinkedartifact,systemuserid,createdonbehalfby,
lk_businessprocesslinkedartifact_modifiedby,OneToMany,systemuser,businessprocesslinkedartifact,systemuserid,modifiedby,
lk_businessprocesslinkedartifact_modifiedonbehalfby,OneToMany,systemuser,businessprocesslinkedartifact,systemuserid,modifiedonbehalfby,
user_businessprocesslinkedartifact,OneToMany,systemuser,businessprocesslinkedartifact,systemuserid,owninguser,
lk_msdyn_pmtab_createdby,OneToMany,systemuser,msdyn_pmtab,systemuserid,createdby,
lk_msdyn_pmtab_createdonbehalfby,OneToMany,systemuser,msdyn_pmtab,systemuserid,createdonbehalfby,
lk_msdyn_pmtab_modifiedby,OneToMany,systemuser,msdyn_pmtab,systemuserid,modifiedby,
lk_msdyn_pmtab_modifiedonbehalfby,OneToMany,systemuser,msdyn_pmtab,systemuserid,modifiedonbehalfby,
user_msdyn_pmtab,OneToMany,systemuser,msdyn_pmtab,systemuserid,owninguser,
lk_msdyn_interimupdateknowledgearticle_createdby,OneToMany,systemuser,msdyn_interimupdateknowledgearticle,systemuserid,createdby,
lk_msdyn_interimupdateknowledgearticle_createdonbehalfby,OneToMany,systemuser,msdyn_interimupdateknowledgearticle,systemuserid,createdonbehalfby,
lk_msdyn_interimupdateknowledgearticle_modifiedby,OneToMany,systemuser,msdyn_interimupdateknowledgearticle,systemuserid,modifiedby,
lk_msdyn_interimupdateknowledgearticle_modifiedonbehalfby,OneToMany,systemuser,msdyn_interimupdateknowledgearticle,systemuserid,modifiedonbehalfby,
user_msdyn_interimupdateknowledgearticle,OneToMany,systemuser,msdyn_interimupdateknowledgearticle,systemuserid,owninguser,
lk_uxagentproject_createdby,OneToMany,systemuser,uxagentproject,systemuserid,createdby,
lk_uxagentproject_createdonbehalfby,OneToMany,systemuser,uxagentproject,systemuserid,createdonbehalfby,
lk_uxagentproject_modifiedby,OneToMany,systemuser,uxagentproject,systemuserid,modifiedby,
lk_uxagentproject_modifiedonbehalfby,OneToMany,systemuser,uxagentproject,systemuserid,modifiedonbehalfby,
lk_uxagentprojectfile_createdby,OneToMany,systemuser,uxagentprojectfile,systemuserid,createdby,
lk_uxagentprojectfile_createdonbehalfby,OneToMany,systemuser,uxagentprojectfile,systemuserid,createdonbehalfby,
lk_uxagentprojectfile_modifiedby,OneToMany,systemuser,uxagentprojectfile,systemuserid,modifiedby,
lk_uxagentprojectfile_modifiedonbehalfby,OneToMany,systemuser,uxagentprojectfile,systemuserid,modifiedonbehalfby,
lk_agentconversationmessage_createdby,OneToMany,systemuser,agentconversationmessage,systemuserid,createdby,
lk_agentconversationmessage_createdonbehalfby,OneToMany,systemuser,agentconversationmessage,systemuserid,createdonbehalfby,
lk_agentconversationmessage_modifiedby,OneToMany,systemuser,agentconversationmessage,systemuserid,modifiedby,
lk_agentconversationmessage_modifiedonbehalfby,OneToMany,systemuser,agentconversationmessage,systemuserid,modifiedonbehalfby,
user_agentconversationmessage,OneToMany,systemuser,agentconversationmessage,systemuserid,owninguser,
lk_agentconversationmessagefile_createdby,OneToMany,systemuser,agentconversationmessagefile,systemuserid,createdby,
lk_agentconversationmessagefile_createdonbehalfby,OneToMany,systemuser,agentconversationmessagefile,systemuserid,createdonbehalfby,
lk_agentconversationmessagefile_modifiedby,OneToMany,systemuser,agentconversationmessagefile,systemuserid,modifiedby,
lk_agentconversationmessagefile_modifiedonbehalfby,OneToMany,systemuser,agentconversationmessagefile,systemuserid,modifiedonbehalfby,
user_agentconversationmessagefile,OneToMany,systemuser,agentconversationmessagefile,systemuserid,owninguser,
lk_msdyn_aievaluationmetric_createdby,OneToMany,systemuser,msdyn_aievaluationmetric,systemuserid,createdby,
lk_msdyn_aievaluationmetric_createdonbehalfby,OneToMany,systemuser,msdyn_aievaluationmetric,systemuserid,createdonbehalfby,
lk_msdyn_aievaluationmetric_modifiedby,OneToMany,systemuser,msdyn_aievaluationmetric,systemuserid,modifiedby,
lk_msdyn_aievaluationmetric_modifiedonbehalfby,OneToMany,systemuser,msdyn_aievaluationmetric,systemuserid,modifiedonbehalfby,
lk_msdyn_aioptimization_createdby,OneToMany,systemuser,msdyn_aioptimization,systemuserid,createdby,
lk_msdyn_aioptimization_createdonbehalfby,OneToMany,systemuser,msdyn_aioptimization,systemuserid,createdonbehalfby,
lk_msdyn_aioptimization_modifiedby,OneToMany,systemuser,msdyn_aioptimization,systemuserid,modifiedby,
lk_msdyn_aioptimization_modifiedonbehalfby,OneToMany,systemuser,msdyn_aioptimization,systemuserid,modifiedonbehalfby,
user_msdyn_aioptimization,OneToMany,systemuser,msdyn_aioptimization,systemuserid,owninguser,
lk_msdyn_aioptimizationprivatedata_createdby,OneToMany,systemuser,msdyn_aioptimizationprivatedata,systemuserid,createdby,
lk_msdyn_aioptimizationprivatedata_createdonbehalfby,OneToMany,systemuser,msdyn_aioptimizationprivatedata,systemuserid,createdonbehalfby,
lk_msdyn_aioptimizationprivatedata_modifiedby,OneToMany,systemuser,msdyn_aioptimizationprivatedata,systemuserid,modifiedby,
lk_msdyn_aioptimizationprivatedata_modifiedonbehalfby,OneToMany,systemuser,msdyn_aioptimizationprivatedata,systemuserid,modifiedonbehalfby,
user_msdyn_aioptimizationprivatedata,OneToMany,systemuser,msdyn_aioptimizationprivatedata,systemuserid,owninguser,
qrt_schedulerequests_systemuser_createdby,OneToMany,systemuser,qrt_schedulerequests,systemuserid,createdby,
qrt_schedulerequests_systemuser_owninguser,OneToMany,systemuser,qrt_schedulerequests,systemuserid,owninguser,
qrt_schedulerequests_systemuser_modifiedonbehalfby,OneToMany,systemuser,qrt_schedulerequests,systemuserid,modifiedonbehalfby,
qrt_schedulerequests_systemuser_createdonbehalfby,OneToMany,systemuser,qrt_schedulerequests,systemuserid,createdonbehalfby,
qrt_schedulerequests_systemuser_modifiedby,OneToMany,systemuser,qrt_schedulerequests,systemuserid,modifiedby,
lk_knowledgesourceconsumer_createdby,OneToMany,systemuser,knowledgesourceconsumer,systemuserid,createdby,
lk_knowledgesourceconsumer_createdonbehalfby,OneToMany,systemuser,knowledgesourceconsumer,systemuserid,createdonbehalfby,
lk_knowledgesourceconsumer_modifiedby,OneToMany,systemuser,knowledgesourceconsumer,systemuserid,modifiedby,
lk_knowledgesourceconsumer_modifiedonbehalfby,OneToMany,systemuser,knowledgesourceconsumer,systemuserid,modifiedonbehalfby,
user_knowledgesourceconsumer,OneToMany,systemuser,knowledgesourceconsumer,systemuserid,owninguser,
lk_knowledgesourceprofile_createdby,OneToMany,systemuser,knowledgesourceprofile,systemuserid,createdby,
lk_knowledgesourceprofile_createdonbehalfby,OneToMany,systemuser,knowledgesourceprofile,systemuserid,createdonbehalfby,
lk_knowledgesourceprofile_modifiedby,OneToMany,systemuser,knowledgesourceprofile,systemuserid,modifiedby,
lk_knowledgesourceprofile_modifiedonbehalfby,OneToMany,systemuser,knowledgesourceprofile,systemuserid,modifiedonbehalfby,
user_knowledgesourceprofile,OneToMany,systemuser,knowledgesourceprofile,systemuserid,owninguser,
lk_flowsessionbinary_createdby,OneToMany,systemuser,flowsessionbinary,systemuserid,createdby,
lk_flowsessionbinary_createdonbehalfby,OneToMany,systemuser,flowsessionbinary,systemuserid,createdonbehalfby,
lk_flowsessionbinary_modifiedby,OneToMany,systemuser,flowsessionbinary,systemuserid,modifiedby,
lk_flowsessionbinary_modifiedonbehalfby,OneToMany,systemuser,flowsessionbinary,systemuserid,modifiedonbehalfby,
user_flowsessionbinary,OneToMany,systemuser,flowsessionbinary,systemuserid,owninguser,
lk_msdyn_knowledgearticlecustomentity_createdby,OneToMany,systemuser,msdyn_knowledgearticlecustomentity,systemuserid,createdby,
lk_msdyn_knowledgearticlecustomentity_createdonbehalfby,OneToMany,systemuser,msdyn_knowledgearticlecustomentity,systemuserid,createdonbehalfby,
lk_msdyn_knowledgearticlecustomentity_modifiedby,OneToMany,systemuser,msdyn_knowledgearticlecustomentity,systemuserid,modifiedby,
lk_msdyn_knowledgearticlecustomentity_modifiedonbehalfby,OneToMany,systemuser,msdyn_knowledgearticlecustomentity,systemuserid,modifiedonbehalfby,
user_msdyn_knowledgearticlecustomentity,OneToMany,systemuser,msdyn_knowledgearticlecustomentity,systemuserid,owninguser,
lk_unstructuredfilesearchrecordstatus_createdby,OneToMany,systemuser,unstructuredfilesearchrecordstatus,systemuserid,createdby,
lk_unstructuredfilesearchrecordstatus_createdonbehalfby,OneToMany,systemuser,unstructuredfilesearchrecordstatus,systemuserid,createdonbehalfby,
lk_unstructuredfilesearchrecordstatus_modifiedby,OneToMany,systemuser,unstructuredfilesearchrecordstatus,systemuserid,modifiedby,
lk_unstructuredfilesearchrecordstatus_modifiedonbehalfby,OneToMany,systemuser,unstructuredfilesearchrecordstatus,systemuserid,modifiedonbehalfby,
user_unstructuredfilesearchrecordstatus,OneToMany,systemuser,unstructuredfilesearchrecordstatus,systemuserid,owninguser,
lk_mcpserver_createdby,OneToMany,systemuser,mcpserver,systemuserid,createdby,
lk_mcpserver_createdonbehalfby,OneToMany,systemuser,mcpserver,systemuserid,createdonbehalfby,
lk_mcpserver_modifiedby,OneToMany,systemuser,mcpserver,systemuserid,modifiedby,
lk_mcpserver_modifiedonbehalfby,OneToMany,systemuser,mcpserver,systemuserid,modifiedonbehalfby,
user_mcpserver,OneToMany,systemuser,mcpserver,systemuserid,owninguser,
lk_mcptool_createdby,OneToMany,systemuser,mcptool,systemuserid,createdby,
lk_mcptool_createdonbehalfby,OneToMany,systemuser,mcptool,systemuserid,createdonbehalfby,
lk_mcptool_modifiedby,OneToMany,systemuser,mcptool,systemuserid,modifiedby,
lk_mcptool_modifiedonbehalfby,OneToMany,systemuser,mcptool,systemuserid,modifiedonbehalfby,
user_mcptool,OneToMany,systemuser,mcptool,systemuserid,owninguser,
lk_toolinggateway_createdby,OneToMany,systemuser,toolinggateway,systemuserid,createdby,
lk_toolinggateway_createdonbehalfby,OneToMany,systemuser,toolinggateway,systemuserid,createdonbehalfby,
lk_toolinggateway_modifiedby,OneToMany,systemuser,toolinggateway,systemuserid,modifiedby,
lk_toolinggateway_modifiedonbehalfby,OneToMany,systemuser,toolinggateway,systemuserid,modifiedonbehalfby,
user_toolinggateway,OneToMany,systemuser,toolinggateway,systemuserid,owninguser,
lk_toolinggatewaymcpserver_createdby,OneToMany,systemuser,toolinggatewaymcpserver,systemuserid,createdby,
lk_toolinggatewaymcpserver_createdonbehalfby,OneToMany,systemuser,toolinggatewaymcpserver,systemuserid,createdonbehalfby,
lk_toolinggatewaymcpserver_modifiedby,OneToMany,systemuser,toolinggatewaymcpserver,systemuserid,modifiedby,
lk_toolinggatewaymcpserver_modifiedonbehalfby,OneToMany,systemuser,toolinggatewaymcpserver,systemuserid,modifiedonbehalfby,
user_toolinggatewaymcpserver,OneToMany,systemuser,toolinggatewaymcpserver,systemuserid,owninguser,
lk_allowedmcpclient_createdby,OneToMany,systemuser,allowedmcpclient,systemuserid,createdby,
lk_allowedmcpclient_createdonbehalfby,OneToMany,systemuser,allowedmcpclient,systemuserid,createdonbehalfby,
lk_allowedmcpclient_modifiedby,OneToMany,systemuser,allowedmcpclient,systemuserid,modifiedby,
lk_allowedmcpclient_modifiedonbehalfby,OneToMany,systemuser,allowedmcpclient,systemuserid,modifiedonbehalfby,
systemuserauthorizationchangetracker_SyncErrors,OneToMany,systemuserauthorizationchangetracker,syncerror,systemuserid,regardingobjectid,
systemuserauthorizationchangetracker_AsyncOperations,OneToMany,systemuserauthorizationchangetracker,asyncoperation,systemuserid,regardingobjectid,
systemuserauthorizationchangetracker_MailboxTrackingFolders,OneToMany,systemuserauthorizationchangetracker,mailboxtrackingfolder,systemuserid,regardingobjectid,
systemuserauthorizationchangetracker_UserEntityInstanceDatas,OneToMany,systemuserauthorizationchangetracker,userentityinstancedata,systemuserid,objectid,
systemuserauthorizationchangetracker_ProcessSession,OneToMany,systemuserauthorizationchangetracker,processsession,systemuserid,regardingobjectid,
systemuserauthorizationchangetracker_BulkDeleteFailures,OneToMany,systemuserauthorizationchangetracker,bulkdeletefailure,systemuserid,regardingobjectid,
systemuserauthorizationchangetracker_PrincipalObjectAttributeAccesses,OneToMany,systemuserauthorizationchangetracker,principalobjectattributeaccess,systemuserid,objectid,
userentityinstancedata_systemuserbusinessunitentitymap,OneToMany,systemuserbusinessunitentitymap,userentityinstancedata,systemuserbusinessunitentitymapid,objectid,
systemuserlicenses_DeletedItemReferences,OneToMany,systemuserlicenses,deleteditemreference,systemuserlicenseid,deletedobject,
systemusersyncmappingprofiles_DeletedItemReferences,OneToMany,systemusersyncmappingprofiles,deleteditemreference,systemusersyncmappingprofileid,deletedobject,
tag_SyncErrors,OneToMany,tag,syncerror,tagid,regardingobjectid,
tag_AsyncOperations,OneToMany,tag,asyncoperation,tagid,regardingobjectid,
tag_MailboxTrackingFolders,OneToMany,tag,mailboxtrackingfolder,tagid,regardingobjectid,
tag_UserEntityInstanceDatas,OneToMany,tag,userentityinstancedata,tagid,objectid,
tag_ProcessSession,OneToMany,tag,processsession,tagid,regardingobjectid,
tag_BulkDeleteFailures,OneToMany,tag,bulkdeletefailure,tagid,regardingobjectid,
tag_PrincipalObjectAttributeAccesses,OneToMany,tag,principalobjectattributeaccess,tagid,objectid,
taggedprocess_tag_tag,OneToMany,tag,taggedprocess,tagid,tag,
taggedflowsession_tag_tag,OneToMany,tag,taggedflowsession,tagid,tag,
taggedflowsession_SyncErrors,OneToMany,taggedflowsession,syncerror,taggedflowsessionid,regardingobjectid,
taggedflowsession_AsyncOperations,OneToMany,taggedflowsession,asyncoperation,taggedflowsessionid,regardingobjectid,
taggedflowsession_MailboxTrackingFolders,OneToMany,taggedflowsession,mailboxtrackingfolder,taggedflowsessionid,regardingobjectid,
taggedflowsession_UserEntityInstanceDatas,OneToMany,taggedflowsession,userentityinstancedata,taggedflowsessionid,objectid,
taggedflowsession_ProcessSession,OneToMany,taggedflowsession,processsession,taggedflowsessionid,regardingobjectid,
taggedflowsession_BulkDeleteFailures,OneToMany,taggedflowsession,bulkdeletefailure,taggedflowsessionid,regardingobjectid,
taggedflowsession_PrincipalObjectAttributeAccesses,OneToMany,taggedflowsession,principalobjectattributeaccess,taggedflowsessionid,objectid,
taggedprocess_SyncErrors,OneToMany,taggedprocess,syncerror,taggedprocessid,regardingobjectid,
taggedprocess_AsyncOperations,OneToMany,taggedprocess,asyncoperation,taggedprocessid,regardingobjectid,
taggedprocess_MailboxTrackingFolders,OneToMany,taggedprocess,mailboxtrackingfolder,taggedprocessid,regardingobjectid,
taggedprocess_UserEntityInstanceDatas,OneToMany,taggedprocess,userentityinstancedata,taggedprocessid,objectid,
taggedprocess_ProcessSession,OneToMany,taggedprocess,processsession,taggedprocessid,regardingobjectid,
taggedprocess_BulkDeleteFailures,OneToMany,taggedprocess,bulkdeletefailure,taggedprocessid,regardingobjectid,
taggedprocess_PrincipalObjectAttributeAccesses,OneToMany,taggedprocess,principalobjectattributeaccess,taggedprocessid,objectid,
task_PostRegardings,OneToMany,task,postregarding,activityid,regardingobjectid,
task_PostFollows,OneToMany,task,postfollow,activityid,regardingobjectid,
task_PostRoles,OneToMany,task,postrole,activityid,regardingobjectid,
Task_SyncErrors,OneToMany,task,syncerror,activityid,regardingobjectid,
Task_QueueItem,OneToMany,task,queueitem,activityid,objectid,
Task_DuplicateBaseRecord,OneToMany,task,duplicaterecord,activityid,baserecordid,
userentityinstancedata_task,OneToMany,task,userentityinstancedata,activityid,objectid,
task_connections2,OneToMany,task,connection,activityid,record2id,
Task_DuplicateMatchingRecord,OneToMany,task,duplicaterecord,activityid,duplicaterecordid,
task_activity_parties,OneToMany,task,activityparty,activityid,activityid,
Task_ProcessSessions,OneToMany,task,processsession,activityid,regardingobjectid,
Task_BulkDeleteFailures,OneToMany,task,bulkdeletefailure,activityid,regardingobjectid,
